Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 26_level_0
2021,Georginio Rutter,fr FRA,"FW,MF",Brighton,eng Premier League,22-287,2002,13.1,4,40,8,20.0,3.06,0.61,0.10,0.50,15.4,0,0,0,3.3,3.3,0.08,+0.7,+0.7,Matches
2022,Mathew Ryan,au AUS,GK,Lens,fr Ligue 1,32-299,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2023,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,27-076,1997,14.0,1,7,3,42.9,0.50,0.21,0.14,0.33,18.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
2024,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,32-181,1992,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2025,José Sá,pt POR,GK,Wolves,eng Premier League,32-015,1993,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2026,Elias Saad,tn TUN,"FW,MF",St. Pauli,de Bundesliga,25-036,1999,3.8,2,10,4,40.0,2.62,1.05,0.20,0.50,17.5,0,0,0,0.9,0.9,0.09,+1.1,+1.1,Matches
2027,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,31-333,1993,11.3,0,3,0,0.0,0.27,0.00,0.00,,14.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2028,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,fr Ligue 1,27-039,1997,7.3,0,15,4,26.7,2.07,0.55,0.00,0.00,12.5,0,0,0,1.9,1.9,0.13,-1.9,-1.9,Matches
2029,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,32-019,1993,13.1,0,5,0,0.0,0.38,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2030,Marcel Sabitzer,at AUT,"MF,FW",Dortmund,de Bundesliga,30-321,1994,11.4,0,12,5,41.7,1.05,0.44,0.00,0.00,19.0,0,0,0,1.5,1.5,0.12,-1.5,-1.5,Matches
2031,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,29-276,1995,9.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2032,Umar Sadiq,ng NGA,FW,Valencia,es La Liga,27-365,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2033,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,27-365,1997,2.5,0,5,0,0.0,1.98,0.00,0.00,,18.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2034,Alexis Saelemaekers,be BEL,"DF,FW",Roma,it Serie A,25-219,1999,7.1,4,14,7,50.0,1.98,0.99,0.29,0.57,16.4,0,0,0,1.7,1.7,0.13,+2.3,+2.3,Matches
2035,Alexis Saelemaekers,be BEL,"DF,FW",Milan,it Serie A,25-219,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2036,Jorge Sáenz,es ESP,DF,Leganés,es La Liga,28-076,1996,8.4,1,1,1,100.0,0.12,0.12,1.00,1.00,9.5,0,0,0,0.4,0.4,0.39,+0.6,+0.6,Matches
2037,Matvei Safonov,ru RUS,GK,Paris S-G,fr Ligue 1,25-342,1999,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2038,Modibo Sagnan,ml MLI,DF,Montpellier,fr Ligue 1,25-293,1999,17.3,2,10,3,30.0,0.58,0.17,0.20,0.67,11.5,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Matches
2039,Richie Sagrado,be BEL,DF,Venezia,it Serie A,21-002,2004,1.6,0,1,0,0.0,0.64,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2040,Osame Sahraoui,ma MAR,"FW,MF",Lille,fr Ligue 1,23-235,2001,10.5,1,16,4,25.0,1.53,0.38,0.06,0.25,15.7,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
2041,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,29-288,1995,4.5,1,9,3,33.3,2.01,0.67,0.11,0.33,13.9,0,0,0,2.0,2.0,0.22,-1.0,-1.0,Matches
2042,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,26-104,1998,2.4,1,2,1,50.0,0.84,0.42,0.50,1.00,4.6,0,0,0,0.8,0.8,0.38,+0.2,+0.2,Matches
2043,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,23-149,2001,14.1,5,45,17,37.8,3.19,1.21,0.09,0.24,15.9,0,1,1,4.2,3.4,0.08,+0.8,+0.6,Matches
2044,Faik Sakar,de GER,MF,RB Leipzig,de Bundesliga,17-018,2008,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2045,Marco Sala,it ITA,DF,Como,it Serie A,25-242,1999,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2046,Ibrahim Salah,ma MAR,FW,Brest,fr Ligue 1,23-155,2001,3.7,1,12,3,25.0,3.22,0.81,0.08,0.33,19.0,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
2047,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,32-231,1992,21.6,19,81,36,44.4,3.75,1.67,0.17,0.39,14.3,1,5,5,17.3,13.3,0.17,+1.7,+0.7,Matches
2048,Amine Salama,fr FRA,FW,Reims,fr Ligue 1,24-198,2000,3.5,0,8,3,37.5,2.32,0.87,0.00,0.00,16.5,1,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
2049,Kike Salas,es ESP,DF,Sevilla,es La Liga,22-284,2002,10.2,0,6,0,0.0,0.59,0.00,0.00,,16.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2050,Manolis Saliakas,gr GRE,"MF,DF",St. Pauli,de Bundesliga,28-142,1996,15.6,1,20,4,20.0,1.28,0.26,0.05,0.25,21.9,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2051,William Saliba,fr FRA,DF,Arsenal,eng Premier League,23-314,2001,20.3,2,3,2,66.7,0.15,0.10,0.67,1.00,2.5,0,0,0,1.9,1.9,0.63,+0.1,+0.1,Matches
2052,Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,25-290,1999,10.3,1,8,4,50.0,0.77,0.39,0.13,0.25,8.1,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
2053,Roland Sallai,hu HUN,"FW,MF",Freiburg,de Bundesliga,27-255,1997,0.5,0,3,1,33.3,5.87,1.96,0.00,0.00,22.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2054,Yoann Salmier,gf GUF,DF,Le Havre,fr Ligue 1,32-072,1992,8.8,0,5,2,40.0,0.57,0.23,0.00,0.00,9.8,0,0,0,0.8,0.8,0.17,-0.8,-0.8,Matches
2055,Lazar Samardzic,rs SRB,"MF,FW",Atalanta,it Serie A,22-343,2002,8.6,2,25,9,36.0,2.90,1.04,0.08,0.22,18.8,3,0,0,1.6,1.6,0.07,+0.4,+0.4,Matches
2056,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,29-021,1996,3.2,0,3,1,33.3,0.94,0.31,0.00,0.00,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2057,Mama Samba Baldé,gw GNB,FW,Lyon,fr Ligue 1,29-087,1995,0.4,0,1,0,0.0,2.73,0.00,0.00,,8.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
2058,Mama Samba Baldé,gw GNB,FW,Brest,fr Ligue 1,29-087,1995,8.9,2,20,7,35.0,2.24,0.79,0.10,0.29,16.2,0,0,0,2.3,2.3,0.11,-0.3,-0.3,Matches
2059,Brice Samba,fr FRA,GK,Rennes,fr Ligue 1,30-282,1994,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2060,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,30-282,1994,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2061,Albert Sambi Lokonga,be BEL,MF,Sevilla,es La Liga,25-102,1999,11.4,0,7,2,28.6,0.61,0.18,0.00,0.00,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2062,Junior Sambia,fr FRA,"DF,FW",Empoli,it Serie A,28-147,1996,0.8,0,2,0,0.0,2.43,0.00,0.00,,33.8,2,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2063,Chuky san jose,es ESP,"MF,FW",Valladolid,es La Liga,20-278,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2064,Antonio Sanabria,py PAR,FW,Torino,it Serie A,28-334,1996,10.8,2,13,4,30.8,1.20,0.37,0.15,0.50,15.5,0,0,1,2.4,1.6,0.13,-0.4,+0.4,Matches
2065,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,24-282,2000,11.4,7,22,9,40.9,1.92,0.79,0.27,0.67,15.6,0,1,1,5.3,4.5,0.21,+1.7,+1.5,Matches
2066,Alexis Sánchez,cl CHI,"FW,MF",Udinese,it Serie A,36-044,1988,1.8,0,4,0,0.0,2.25,0.00,0.00,,16.1,0,0,0,0.5,0.5,0.14,-0.5,-0.5,Matches
2067,Antonio Sánchez,es ESP,"MF,DF",Mallorca,es La Liga,28-031,1997,9.6,0,9,1,11.1,0.94,0.10,0.00,0.00,17.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
2068,Iván Sánchez,es ESP,"MF,FW",Valladolid,es La Liga,32-131,1992,9.0,1,6,2,33.3,0.67,0.22,0.17,0.50,22.3,1,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
2069,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,27-324,1997,13.8,1,4,2,50.0,0.29,0.14,0.25,0.50,17.3,1,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
2070,Juanlu Sánchez,es ESP,"MF,DF",Sevilla,es La Liga,21-170,2003,8.4,2,9,2,22.2,1.07,0.24,0.22,1.00,12.0,0,0,0,1.3,1.3,0.15,+0.7,+0.7,Matches
2071,Manu Sánchez,es ESP,DF,Alavés,es La Liga,24-161,2000,15.4,0,5,0,0.0,0.32,0.00,0.00,,21.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2072,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,27-075,1997,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2073,Jadon Sancho,eng ENG,FW,Chelsea,eng Premier League,24-313,2000,11.8,2,15,4,26.7,1.27,0.34,0.13,0.50,14.0,0,0,0,1.4,1.4,0.09,+0.6,+0.6,Matches
2074,Philipp Sander,de GER,MF,Gladbach,de Bundesliga,26-346,1998,8.3,1,10,5,50.0,1.20,0.60,0.10,0.20,20.6,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
2075,James Sands,us USA,"MF,DF",St. Pauli,de Bundesliga,24-210,2000,2.0,0,1,0,0.0,0.49,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2076,Leroy Sané,de GER,FW,Bayern Munich,de Bundesliga,29-021,1996,9.2,5,33,11,33.3,3.57,1.19,0.15,0.45,17.1,1,0,0,4.4,4.4,0.13,+0.6,+0.6,Matches
2077,Arouna Sangante,sn SEN,DF,Le Havre,fr Ligue 1,22-295,2002,7.6,2,5,3,60.0,0.66,0.39,0.40,0.67,11.1,0,0,0,0.4,0.4,0.08,+1.6,+1.6,Matches
2078,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,eng Premier League,27-061,1997,2.4,0,1,1,100.0,0.42,0.42,0.00,0.00,32.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2079,Nhoa Sangui,fr FRA,"DF,MF",Reims,fr Ligue 1,18-340,2006,7.9,0,3,0,0.0,0.38,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2080,Kaishu Sano,jp JPN,MF,Mainz 05,de Bundesliga,24-033,2000,19.8,0,12,2,16.7,0.61,0.10,0.00,0.00,21.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
2081,Nicola Sansone,it ITA,"MF,FW",Lecce,it Serie A,33-144,1991,0.7,0,3,1,33.3,4.15,1.38,0.00,0.00,26.0,2,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2082,Baptiste Santamaria,fr FRA,MF,Nice,fr Ligue 1,29-329,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2083,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,29-329,1995,5.4,0,4,1,25.0,0.75,0.19,0.00,0.00,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2084,Jesús Santiago,es ESP,MF,Getafe,es La Liga,20-252,2004,3.5,0,1,0,0.0,0.28,0.00,0.00,,22.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2085,Andrey Santos,br BRA,MF,Strasbourg,fr Ligue 1,20-274,2004,17.7,7,24,11,45.8,1.35,0.62,0.29,0.64,15.7,0,0,0,3.4,3.4,0.14,+3.6,+3.6,Matches
2086,Kauã Santos,br BRA,GK,Eint Frankfurt,de Bundesliga,21-296,2003,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2087,Tiago Santos,pt POR,DF,Lille,fr Ligue 1,22-193,2002,4.5,0,8,4,50.0,1.78,0.89,0.00,0.00,20.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
2088,Pablo Sarabia,es ESP,"MF,FW",Wolves,eng Premier League,32-266,1992,3.9,1,8,6,75.0,2.06,1.55,0.13,0.17,16.5,0,0,0,2.3,2.3,0.29,-1.3,-1.3,Matches
2089,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,22-230,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2090,Amin Sarr,se SWE,FW,Hellas Verona,it Serie A,23-327,2001,7.9,3,9,3,33.3,1.13,0.38,0.33,1.00,15.1,0,0,0,1.2,1.2,0.14,+1.8,+1.8,Matches
2091,Ismaila Sarr,sn SEN,"MF,FW",Crystal Palace,eng Premier League,26-342,1998,16.7,4,33,20,60.6,1.98,1.20,0.12,0.20,15.3,0,0,0,3.9,3.9,0.12,+0.1,+0.1,Matches
2092,Malang Sarr,fr FRA,DF,Lens,fr Ligue 1,26-009,1999,6.3,0,3,0,0.0,0.48,0.00,0.00,,13.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2093,Mamadou Sarr,fr FRA,DF,Strasbourg,fr Ligue 1,19-156,2005,12.5,0,2,0,0.0,0.16,0.00,0.00,,8.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
2094,Martin Satriano,uy URU,"FW,DF",Lens,fr Ligue 1,23-347,2001,0.5,0,3,0,0.0,6.59,0.00,0.00,,8.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
2095,Razvan Sava,ro ROU,GK,Udinese,it Serie A,22-225,2002,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2096,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,33-041,1991,16.9,2,31,11,35.5,1.83,0.65,0.00,0.00,26.7,9,2,2,3.3,1.7,0.06,-1.3,-1.7,Matches
2097,Sávio,br BRA,"FW,MF",Manchester City,eng Premier League,20-297,2004,12.0,1,36,14,38.9,3.00,1.17,0.03,0.07,18.3,1,0,0,3.0,3.0,0.08,-2.0,-2.0,Matches
2098,Nicolò Savona,it ITA,DF,Juventus,it Serie A,21-319,2003,13.5,2,5,4,80.0,0.37,0.30,0.40,0.50,12.3,0,0,0,0.4,0.4,0.09,+1.6,+1.6,Matches
2099,Saba Sazonov,ge GEO,DF,Torino,it Serie A,23-000,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2100,Joe Scally,us USA,DF,Gladbach,de Bundesliga,22-032,2002,16.7,0,2,0,0.0,0.12,0.00,0.00,,27.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2101,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,21-052,2003,3.0,0,4,0,0.0,1.32,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2102,Oliver Scarles,eng ENG,"DF,FW",West Ham,eng Premier League,19-051,2005,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2103,Kevin Schade,de GER,FW,Brentford,eng Premier League,23-066,2001,11.9,6,27,13,48.1,2.26,1.09,0.22,0.46,11.9,0,0,0,4.3,4.3,0.16,+1.7,+1.7,Matches
2104,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,25-294,1999,8.8,1,8,1,12.5,0.91,0.11,0.13,1.00,21.5,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
2105,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,33-043,1991,17.8,2,19,5,26.3,1.07,0.28,0.11,0.40,19.2,3,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
2106,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,29-008,1996,8.7,13,38,20,52.6,4.38,2.30,0.34,0.65,11.2,0,0,0,8.1,8.1,0.21,+4.9,+4.9,Matches
2107,Stefan Schimmer,de GER,FW,Heidenheim,de Bundesliga,30-279,1994,2.0,0,9,1,11.1,4.45,0.49,0.00,0.00,13.5,0,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
2108,Joël Schingtienne,be BEL,DF,Venezia,it Serie A,22-173,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2109,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,27-126,1997,2.0,0,1,0,0.0,0.50,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2110,Keven Schlotterbeck,de GER,DF,Augsburg,de Bundesliga,27-279,1997,11.7,3,12,4,33.3,1.02,0.34,0.25,0.75,12.7,0,0,0,0.8,0.8,0.06,+2.2,+2.2,Matches
2111,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,25-062,1999,16.0,0,9,3,33.3,0.56,0.19,0.00,0.00,14.5,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
2112,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,eng Premier League,32-040,1992,1.1,0,4,2,50.0,3.50,1.75,0.00,0.00,17.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
2113,Romano Schmid,at AUT,MF,Werder Bremen,de Bundesliga,25-005,2000,19.8,1,30,7,23.3,1.52,0.35,0.03,0.14,17.8,0,0,0,2.2,2.2,0.07,-1.2,-1.2,Matches
2114,Niklas Schmidt,de GER,MF,Toulouse,fr Ligue 1,26-337,1998,2.3,0,3,1,33.3,1.32,0.44,0.00,0.00,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2115,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,25-234,1999,17.3,3,28,10,35.7,1.62,0.58,0.11,0.30,15.6,0,0,0,2.6,2.6,0.09,+0.4,+0.4,Matches
2116,Marvin Schulz,de GER,"DF,MF",Holstein Kiel,de Bundesliga,30-017,1995,2.9,0,3,1,33.3,1.04,0.35,0.00,0.00,28.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
2117,Alexander Schwolow,de GER,GK,Union Berlin,de Bundesliga,32-244,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2118,Léo Scienza,br BRA,"FW,MF",Heidenheim,de Bundesliga,26-141,1998,9.3,3,29,14,48.3,3.12,1.51,0.10,0.21,21.1,2,0,0,1.6,1.6,0.06,+1.4,+1.4,Matches
2119,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,21-164,2003,2.9,0,3,1,33.3,1.03,0.34,0.00,0.00,24.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2120,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,28-246,1996,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2121,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,fr Ligue 1,21-293,2003,2.0,0,6,2,33.3,3.00,1.00,0.00,0.00,15.6,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
2122,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,33-050,1991,4.7,0,1,0,0.0,0.21,0.00,0.00,,11.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2123,Jacopo Seghetti,it ITA,GK,Empoli,it Serie A,19-350,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2124,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,24-242,2000,8.9,0,3,0,0.0,0.34,0.00,0.00,,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2125,Nicolas Seiwald,at AUT,"DF,MF",RB Leipzig,de Bundesliga,23-273,2001,11.3,0,2,0,0.0,0.18,0.00,0.00,,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2126,Hiroki Sekine,jp JPN,FW,Reims,fr Ligue 1,22-174,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2127,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,32-341,1992,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2128,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,31-077,1993,17.9,0,9,4,44.4,0.50,0.22,0.00,0.00,25.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2129,Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,25-025,2000,21.4,7,85,26,30.6,3.97,1.21,0.08,0.27,16.6,0,0,0,6.8,6.8,0.08,+0.2,+0.2,Matches
2130,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,24-004,2001,2.5,0,1,0,0.0,0.40,0.00,0.00,,22.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
2131,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,27-267,1997,10.2,0,2,0,0.0,0.20,0.00,0.00,,6.0,0,0,0,0.8,0.8,0.40,-0.8,-0.8,Matches
2132,Stefano Sensi,it ITA,MF,Monza,it Serie A,29-180,1995,1.4,0,1,0,0.0,0.73,0.00,0.00,,24.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2133,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,27-296,1997,9.9,1,22,5,22.7,2.22,0.50,0.05,0.20,19.5,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
2134,Sergi,es ESP,DF,Leganés,es La Liga,32-287,1992,21.0,2,7,3,42.9,0.33,0.14,0.29,0.67,9.9,0,0,0,1.0,1.0,0.15,+1.0,+1.0,Matches
2135,Nicolás Serrano,es ESP,FW,Athletic Club,es La Liga,21-333,2003,1.2,0,5,1,20.0,4.02,0.80,0.00,0.00,24.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2136,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,de Bundesliga,21-246,2003,14.2,8,32,18,56.3,2.25,1.27,0.25,0.44,15.9,0,0,0,4.8,4.8,0.15,+3.2,+3.2,Matches
2137,Ryan Sessegnon,eng ENG,MF,Fulham,eng Premier League,24-259,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2138,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,32-097,1992,8.7,3,20,9,45.0,2.30,1.03,0.15,0.33,18.5,1,0,0,1.8,1.8,0.09,+1.2,+1.2,Matches
2139,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,29-204,1995,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2140,Alen Sherri,al ALB,GK,Cagliari,it Serie A,27-048,1997,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2141,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,29-217,1995,2.1,1,8,6,75.0,3.85,2.89,0.13,0.17,10.5,0,0,0,1.1,1.1,0.14,-0.1,-0.1,Matches
2142,Djibril Sidibé,fr FRA,DF,Toulouse,fr Ligue 1,32-187,1992,12.1,0,3,0,0.0,0.25,0.00,0.00,,7.7,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
2143,Armindo Sieb,de GER,"FW,MF",Mainz 05,de Bundesliga,21-350,2003,7.5,2,25,7,28.0,3.33,0.93,0.08,0.29,15.8,0,0,0,2.7,2.7,0.11,-0.7,-0.7,Matches
2144,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,29-116,1995,13.7,1,8,0,0.0,0.58,0.00,0.00,,24.0,0,1,1,1.2,0.4,0.05,-0.2,-0.4,Matches
2145,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,24-329,2000,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2146,Zain Silcott-Duberry,ms MSR,FW,Bournemouth,eng Premier League,19-207,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2147,Kiliann Sildillia,fr FRA,"DF,FW",Freiburg,de Bundesliga,22-261,2002,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
